frame,id,x1,y1,x2,y2,type
210,16,820.07,304.93,9.66,32.38,person
211,1,314.64,393.67,22.38,79.46,person
211,4,280.53,387.82,27.66,82.37,person
211,16,820.07,304.94,9.66,32.4,person
212,1,314.62,393.95,22.27,79.15,person
212,4,280.44,387.93,27.67,82.3,person
212,16,820.06,304.92,9.67,32.46,person
213,1,314.63,394.05,22.21,79.04,person
213,4,280.39,387.98,27.69,82.28,person
213,16,820.05,304.91,9.67,32.48,person
214,1,314.52,394.02,22.2,79.03,person
214,4,280.36,387.95,27.74,82.33,person
214,16,820.05,304.92,9.66,32.48,person
215,1,314.54,393.96,22.2,79.1,person
215,4,280.3,387.73,27.87,82.62,person
215,16,820.05,304.93,9.66,32.48,person
216,1,314.59,394.01,22.17,79.04,person
216,4,280.28,387.44,28.02,82.99,person
216,16,820.08,304.99,9.64,32.42,person
217,1,314.68,394.09,22.12,78.91,person
217,4,280.17,387.41,28.04,83.08,person
217,16,820.09,305.01,9.63,32.4,person
218,1,314.6,394.06,22.12,78.96,person
218,4,280.05,387.44,28.01,83.08,person
218,16,820.09,305.03,9.62,32.37,person
219,1,314.56,394.05,22.12,78.97,person
219,4,280.01,387.45,27.98,83.08,person
219,16,820.1,305.04,9.61,32.36,person
220,1,314.61,393.94,22.14,79.39,person
220,4,280.04,387.5,27.95,83.03,person
220,16,820.09,305,9.64,32.45,person
221,1,314.72,393.93,22.04,79.28,person
221,4,279.97,387.46,27.97,83.09,person
221,16,820.11,305.01,9.64,32.47,person
222,1,315.21,393.75,21.95,79.25,person
222,4,279.98,387.46,27.96,83.04,person
222,16,820.11,305.02,9.65,32.49,person
223,1,315.17,394.5,21.62,78.29,person
223,4,280,387.45,27.95,83,person
223,16,820.12,305.02,9.65,32.49,person
224,1,315.3,395.18,21.33,77.49,person
224,4,279.96,387.39,27.95,83.04,person
224,16,820.11,305.01,9.65,32.53,person
225,1,315.37,395.43,21.19,77.19,person
225,4,279.95,387.37,27.94,83.05,person
225,16,820.11,305.01,9.66,32.54,person
226,1,315.39,395.46,21.04,76.81,person
226,4,279.91,387.32,27.95,83.12,person
226,16,820.01,305.02,9.69,32.65,person
227,1,315.71,394.75,21.25,77.82,person
227,4,279.93,387.18,27.98,83.27,person
227,16,819.97,305.03,9.71,32.67,person
228,1,315.59,395.03,21.06,77.48,person
228,4,279.96,387.08,27.98,83.39,person
228,16,819.94,305.01,9.73,32.74,person
229,1,315.6,395.8,20.68,76.35,person
229,4,279.97,387.08,27.94,83.37,person
229,16,819.93,305.01,9.74,32.75,person
230,1,316.03,395.52,20.55,76.28,person
230,4,279.95,387.01,27.92,83.41,person
230,16,819.96,305.02,9.72,32.7,person
231,1,316.1,395.03,20.55,76.69,person
231,4,279.95,387.02,27.88,83.41,person
231,16,819.98,305.02,9.71,32.68,person
232,1,316.09,394.63,20.67,77.46,person
232,4,279.87,387.08,27.86,83.45,person
232,16,819.99,305.04,9.7,32.65,person
233,1,316.07,394.3,20.67,77.72,person
233,4,279.85,387.1,27.83,83.49,person
233,16,819.98,305.06,9.69,32.63,person
234,1,315.97,394.03,20.53,77.52,person
234,4,279.82,387.13,27.79,83.48,person
234,16,819.98,305.06,9.68,32.61,person
235,1,316.33,394.77,20.32,77.25,person
235,4,279.87,387.29,27.72,83.34,person
235,16,819.98,305.07,9.67,32.59,person
236,1,316.09,394.58,19.97,76.5,person
236,4,279.85,387.36,27.69,83.27,person
236,16,819.97,305.06,9.69,32.66,person
237,1,316.05,394.5,19.75,76.22,person
237,4,279.86,387.39,27.67,83.25,person
237,16,819.96,305.05,9.69,32.68,person
238,1,316.16,394.86,19.47,75.69,person
238,4,279.88,387.5,27.59,83.05,person
238,16,819.92,305.01,9.71,32.78,person
239,1,316.26,394.72,19.34,75.69,person
239,4,279.84,387.52,27.56,83.04,person
239,16,819.91,305,9.71,32.82,person
240,1,316.33,394.5,19.27,75.78,person
240,4,279.82,387.51,27.55,83.1,person
240,16,819.93,305.04,9.71,32.82,person
241,1,316.42,394.8,19.2,75.76,person
241,4,279.79,387.47,27.58,83.28,person
241,16,819.94,305.06,9.7,32.81,person
242,1,316.48,395.06,19.1,75.53,person
242,4,279.8,387.37,27.62,83.47,person
242,16,819.95,305.08,9.7,32.8,person
243,1,316.51,395.16,19.04,75.44,person
243,4,279.81,387.34,27.62,83.55,person
243,16,819.95,305.08,9.69,32.8,person
244,1,316.57,395.5,18.93,75.11,person
244,4,279.76,387.28,27.61,83.65,person
244,16,820.06,304.98,9.71,32.91,person
245,1,316.62,395.71,18.91,74.98,person
245,4,279.76,387.26,27.61,83.71,person
245,16,820.1,304.94,9.7,32.95,person
246,1,316.67,395.8,18.92,74.94,person
246,4,279.76,387.26,27.59,83.73,person
246,16,820.11,304.99,9.71,32.93,person
247,1,317.1,395.94,18.89,74.65,person
247,4,279.82,387.16,27.61,83.81,person
247,16,820.11,305,9.7,32.91,person
248,1,317.42,395.65,18.95,74.64,person
248,4,279.81,387.11,27.61,83.86,person
248,16,820.11,305.01,9.7,32.9,person
249,1,317.55,395.47,19.03,74.68,person
249,4,279.82,387.08,27.6,83.88,person
249,16,820.11,305.01,9.71,32.9,person
250,1,317.69,395.29,19.16,74.96,person
250,4,279.77,387.01,27.63,84.02,person
250,16,820.19,305,9.69,32.85,person
251,1,317.85,395.57,19.16,74.68,person
251,4,279.78,387,27.63,84.04,person
251,16,820.22,305,9.69,32.83,person
252,1,317.94,395.64,19.24,74.65,person
252,4,279.76,386.95,27.66,84.1,person
252,16,820.49,304.81,9.73,32.82,person
253,1,318.02,395.88,19.24,74.22,person
253,4,279.79,386.93,27.67,84.1,person
253,16,820.58,304.74,9.78,32.82,person
254,1,317.43,395.82,19.43,74.61,person
254,4,279.81,386.93,27.66,84.05,person
254,16,820.64,304.66,9.83,32.83,person
255,1,317.23,395.82,19.52,74.69,person
255,4,279.81,386.96,27.64,83.99,person
255,16,820.65,304.62,9.87,32.84,person
256,1,317.71,395.84,19.39,74.03,person
256,4,279.8,387.01,27.56,83.79,person
256,16,820.67,304.64,9.9,32.79,person
257,1,317.87,395.74,19.51,74.21,person
257,4,279.79,387.02,27.54,83.74,person
257,16,820.67,304.64,9.93,32.77,person
258,1,317.73,395.54,19.76,74.75,person
258,4,279.76,387,27.52,83.7,person
258,16,820.65,304.65,9.97,32.77,person
259,1,317.54,395.48,19.98,75.16,person
259,4,279.74,387.02,27.52,83.73,person
259,16,820.67,304.63,10,32.79,person
260,1,317.05,395.68,20.22,75.04,person
260,4,279.74,387.01,27.54,83.78,person
260,16,820.67,304.63,10.03,32.8,person
261,1,316.8,395.75,20.45,74.99,person
261,4,279.75,386.96,27.57,83.87,person
261,16,820.66,304.62,10.06,32.81,person
262,1,316.33,395.89,20.75,75,person
262,4,279.73,387.04,27.57,83.79,person
262,16,820.67,304.55,10.04,32.69,person
263,1,316.02,395.91,21.03,74.99,person
263,4,279.74,387.07,27.57,83.76,person
263,16,820.66,304.52,10.04,32.65,person
264,1,315.8,395.85,21.31,75.09,person
264,4,279.73,387.11,27.57,83.7,person
264,16,820.66,304.51,10.05,32.64,person
265,1,315.77,395.8,21.53,75.14,person
265,4,279.7,387.15,27.56,83.65,person
265,16,820.65,304.51,10.06,32.63,person
266,1,315.71,395.66,21.75,75.27,person
266,4,279.76,387.31,27.41,83.27,person
266,16,820.65,304.36,10.16,32.97,person
267,1,315.65,395.6,21.94,75.39,person
267,4,279.78,387.37,27.35,83.14,person
267,16,820.65,304.3,10.18,33.09,person
268,1,315.67,395.82,22,75.47,person
268,4,279.78,387.39,27.31,83.05,person
268,16,820.66,304.28,10.19,33.13,person
269,1,315.71,395.62,22.06,75.27,person
269,4,279.77,387.52,27.25,82.9,person
269,16,820.66,304.28,10.19,33.14,person
270,1,315.96,396.05,21.92,74.82,person
270,4,279.81,387.54,27.21,82.82,person
270,16,820.7,304.33,10.2,33.2,person
271,1,316.07,396.21,21.86,74.63,person
271,4,279.83,387.55,27.2,82.78,person
271,16,820.71,304.35,10.19,33.22,person
272,1,317.01,396.39,21.3,72.8,person
272,4,279.88,387.57,27.2,82.81,person
272,16,820.74,304.3,10.22,33.39,person
273,1,316.97,396.27,21.38,73.61,person
273,4,279.9,387.59,27.2,82.85,person
273,16,820.76,304.29,10.21,33.46,person
274,1,317.26,396.25,21.15,73.03,person
274,4,279.87,387.61,27.21,82.92,person
274,16,820.78,304.28,10.2,33.46,person
275,1,317.3,396.05,20.9,72.41,person
275,4,279.9,387.61,27.2,82.93,person
275,16,820.78,304.27,10.19,33.46,person
276,1,317.32,396.07,20.67,71.85,person
276,4,279.89,387.62,27.18,82.93,person
276,16,820.79,304.32,10.21,33.57,person
277,1,317.34,396.08,20.56,71.65,person
277,4,279.89,387.61,27.17,82.93,person
277,16,820.8,304.33,10.2,33.62,person
278,1,317.18,395.49,20.84,73,person
278,4,279.78,387.6,27.17,82.93,person
278,16,820.83,304.37,10.17,33.59,person
279,1,317.09,395.1,21,73.96,person
279,4,279.75,387.6,27.15,82.88,person
279,16,820.85,304.38,10.15,33.57,person
280,1,317.04,394.86,21.03,74.42,person
280,4,279.74,387.6,27.16,82.86,person
280,16,820.89,304.4,10.1,33.47,person
281,1,317.05,394.76,21.03,74.79,person
281,4,279.7,387.62,27.18,82.88,person
281,16,820.93,304.44,10.08,33.41,person
282,1,317.12,394.81,20.95,74.84,person
282,4,279.86,387.64,27.13,82.79,person
282,16,820.94,304.46,10.07,33.4,person
283,1,317.16,394.83,20.88,74.86,person
283,4,279.92,387.65,27.11,82.76,person
283,16,820.95,304.47,10.07,33.39,person
284,1,317.15,394.81,20.85,74.97,person
284,4,279.91,387.6,27.15,82.85,person
284,16,820.95,304.47,10.07,33.39,person
285,1,317.21,394.97,20.77,74.69,person
285,4,279.91,387.6,27.19,82.93,person
285,16,820.95,304.47,10.06,33.38,person
286,1,317.16,395.35,20.71,74.79,person
286,4,279.9,387.58,27.2,82.94,person
286,16,820.95,304.47,10.06,33.39,person
287,1,317.1,395.39,20.7,75.01,person
287,4,279.9,387.56,27.22,82.98,person
287,16,820.95,304.47,10.06,33.38,person
288,1,317.25,394.9,20.74,75,person
288,4,279.87,387.52,27.25,83.06,person
288,16,820.96,304.48,10.04,33.34,person
289,1,317.29,394.71,20.79,74.99,person
289,4,279.85,387.51,27.26,83.09,person
289,16,820.96,304.48,10.03,33.3,person
290,1,317.41,394.62,20.74,74.85,person
290,4,279.89,387.69,27.2,82.92,person
290,16,821.04,304.58,9.99,33.16,person
291,1,317.4,394.74,20.73,74.61,person
291,4,279.91,387.76,27.19,82.87,person
291,16,821.07,304.63,9.98,33.11,person
292,1,317.47,394.8,20.73,74.45,person
292,4,279.92,387.82,27.18,82.84,person
292,16,821.08,304.64,9.97,33.09,person
293,1,317.38,394.65,20.83,74.69,person
293,4,279.95,387.91,27.15,82.69,person
293,16,821.09,304.65,9.97,33.09,person
294,1,317.56,394.85,20.86,74.82,person
294,4,280.04,387.58,27.27,83.07,person
294,16,821.06,304.69,9.9,32.95,person
295,1,317.62,394.89,20.89,74.91,person
295,4,280.09,387.5,27.3,83.13,person
295,16,821.29,305.55,9.56,32.2,person
296,1,317.61,394.86,20.94,75.09,person
296,4,279.99,387.2,27.33,83.32,person
296,16,821.4,305.88,9.37,31.93,person
297,1,317.52,394.79,21.24,75.93,person
297,4,279.93,387.05,27.35,83.42,person
297,16,821.47,305.99,9.25,31.83,person
298,1,317.5,394.72,21.39,76.24,person
298,4,279.91,386.89,27.37,83.53,person
298,16,821.51,306.02,9.16,31.8,person
299,1,317.37,394.88,21.28,75.68,person
299,4,279.88,386.68,27.41,83.71,person
299,16,821.55,306.03,9.08,31.79,person
300,1,317.32,394.86,21.28,75.6,person
300,4,279.9,386.81,27.35,83.55,person
300,16,821.59,306.03,9.01,31.79,person
301,1,317.36,394.88,21.3,75.59,person
301,4,279.9,386.93,27.32,83.49,person
301,16,821.59,306.04,8.99,31.94,person
302,1,317.31,394.59,21.41,75.95,person
302,4,280.02,387.26,27.17,82.95,person
302,16,821.61,306.03,8.95,31.99,person
303,1,317.22,394.27,21.5,76.3,person
303,4,280.07,387.48,27.09,82.64,person
303,16,821.63,306.03,8.91,32.01,person
304,1,317.07,394.11,21.58,76.57,person
304,4,280.05,387.55,27.1,82.61,person
304,16,821.65,306.03,8.87,32.02,person
305,1,317.02,394.08,21.61,76.67,person
305,4,280.01,387.59,27.11,82.58,person
305,16,821.68,305.98,8.81,32.06,person
306,1,317,394.06,21.63,76.71,person
306,4,279.96,387.61,27.13,82.59,person
306,16,821.72,305.96,8.76,32.08,person
307,1,317,394.08,21.64,76.71,person
307,4,279.93,387.61,27.15,82.61,person
307,16,821.74,305.94,8.71,32.09,person
308,1,317.03,394.07,21.57,76.5,person
308,4,280.01,387.83,27.02,82.16,person
308,16,821.84,305.2,8.83,32.36,person
309,1,317.08,394.07,21.49,76.21,person
309,4,280.04,387.99,26.97,81.97,person
309,16,821.87,304.92,8.91,32.46,person
310,1,317.09,394.07,21.44,76.05,person
310,4,280.01,387.86,27.02,82.13,person
310,16,821.87,304.81,8.96,32.5,person
311,1,317.07,394.09,21.4,75.92,person
311,4,279.98,387.87,27.02,82.11,person
311,16,821.85,304.77,9,32.52,person
312,1,317.03,394.03,21.46,76.17,person
312,4,279.93,387.82,27.07,82.26,person
312,16,821.8,305.54,8.75,31.94,person
313,1,317.01,394.02,21.48,76.27,person
313,4,279.93,387.8,27.08,82.31,person
313,16,821.8,305.83,8.6,31.72,person
314,1,317.1,394.34,21.73,76.85,person
314,4,279.9,387.69,27.22,82.82,person
314,16,821.82,305.93,8.5,31.66,person
315,1,317.16,394.03,21.4,75.63,person
315,4,279.94,387.65,27.13,82.52,person
315,16,821.85,305.96,8.42,31.64,person
316,1,317.07,393.71,21.22,74.75,person
316,4,280,387.64,27.09,82.38,person
316,16,821.88,305.97,8.36,31.64,person
317,1,317.12,393.76,21.12,74.32,person
317,4,280.05,387.71,27.04,82.21,person
317,16,821.91,305.98,8.3,31.63,person
318,1,317.07,393.81,21.11,74.06,person
318,4,280.01,387.77,27.09,82.26,person
318,16,821.93,305.97,8.25,31.64,person
319,1,317.04,393.83,21.13,73.97,person
319,4,279.99,387.79,27.12,82.29,person
319,16,821.96,305.97,8.2,31.64,person
320,1,317.08,393.73,21.19,74.2,person
320,4,279.88,387.68,27.27,82.82,person
320,16,822.04,305.08,8.43,32.24,person
321,1,317.14,393.77,21.24,74.37,person
321,4,279.92,387.74,27.18,82.54,person
321,16,822.06,304.74,8.56,32.45,person
322,1,317.26,394.25,21.12,73.87,person
322,4,280.02,387.66,27.13,82.39,person
322,16,822.04,304.6,8.65,32.56,person
323,1,317.31,394.48,21.12,73.73,person
323,4,280.12,387.53,27.13,82.42,person
323,16,822.05,305.16,8.54,32.37,person
324,1,317.18,394.01,21.33,74.33,person
324,4,280.09,387.43,27.2,82.59,person
324,16,822.07,305.38,8.48,32.31,person
325,1,317.11,393.78,21.45,74.64,person
325,4,280.08,387.41,27.24,82.64,person
325,16,822.09,305.46,8.43,32.28,person
326,1,317.05,393.62,21.6,75.24,person
326,4,280.01,387.47,27.29,82.73,person
326,16,822.06,305.57,8.38,32.25,person
327,1,316.98,393.4,21.59,75.46,person
327,4,279.98,387.49,27.37,82.91,person
327,16,821.97,305.71,8.28,32.06,person
328,1,317.08,393.6,21.37,74.82,person
328,4,280.06,387.4,27.3,82.58,person
328,16,821.83,305.23,8.49,32.44,person
329,1,317.05,393.86,21.38,75.02,person
329,4,280.1,387.33,27.35,82.64,person
329,16,821.66,304.94,8.6,32.72,person
330,1,316.98,393.67,21.51,75.41,person
330,4,280.17,387.3,27.28,82.34,person
330,16,821.59,304.83,8.65,32.83,person
331,1,316.95,393.61,21.56,75.58,person
331,4,280.18,387.29,27.28,82.24,person
331,16,821.55,304.79,8.68,32.86,person
332,1,316.89,393.43,21.44,75.03,person
332,4,280.04,387.2,27.39,82.46,person
332,16,821.58,304.89,8.77,32.85,person
333,1,316.75,393.27,21.46,75.05,person
333,4,280.02,387.13,27.47,82.56,person
333,16,821.57,304.93,8.85,32.84,person
334,1,316.65,393.29,21.54,75.31,person
334,4,280.02,387.03,27.52,82.57,person
334,16,821.55,304.95,8.92,32.83,person
335,1,316.58,393.37,21.56,75.19,person
335,4,280.03,386.96,27.61,82.75,person
335,16,821.85,305.49,8.69,32.27,person
336,1,316.62,394.13,21.41,74.41,person
336,4,279.94,386.78,27.75,83.13,person
336,16,821.99,305.68,8.57,32.08,person
337,1,316.62,394.42,21.4,74.12,person
337,4,279.91,386.71,27.8,83.27,person
337,16,822.06,305.75,8.49,32.01,person
338,1,316.66,394.63,21.32,73.61,person
338,4,280.06,386.82,27.72,82.98,person
338,16,822.08,305.81,8.42,31.96,person
339,1,316.74,394.8,21.3,73.12,person
339,4,279.93,386.78,27.78,83.02,person
339,16,822.1,305.86,8.37,31.91,person
340,1,316.49,394.24,21.67,73.91,person
340,4,279.84,386.72,27.91,83.36,person
340,16,822.13,305.88,8.32,31.89,person
341,1,316.6,394.65,21.57,73.28,person
341,4,279.87,386.75,27.92,83.38,person
341,16,821.8,305.23,8.58,32.53,person
342,1,316.65,394.84,21.67,73.46,person
342,4,279.89,386.76,27.97,83.48,person
342,16,822.01,305.62,8.43,32.13,person
343,1,316.52,394.31,22,74.38,person
343,4,279.9,386.77,27.99,83.5,person
343,16,822.1,305.77,8.35,31.98,person
344,1,315.82,393.59,22.25,75.79,person
344,4,279.88,386.73,28.05,83.64,person
344,16,821.78,305.17,8.6,32.56,person
345,1,316.3,394.25,22.01,75.16,person
345,4,279.86,386.76,28.06,83.63,person
345,16,822,305.6,8.44,32.14,person
346,1,316.48,394.2,22.02,75.45,person
346,4,279.86,386.76,28.05,83.61,person
346,16,821.73,305.12,8.65,32.57,person
347,1,316.65,394.12,21.97,75.49,person
347,4,279.91,386.79,28.04,83.54,person
347,16,821.6,304.95,8.78,32.75,person
348,1,316.34,394,22.21,77.07,person
348,4,279.93,386.7,28.06,83.63,person
348,16,821.55,304.91,8.87,32.78,person
349,1,316.28,393.97,22.18,77.64,person
349,4,279.94,386.66,28.06,83.66,person
349,16,821.51,304.9,8.95,32.78,person
350,1,316.68,394.24,21.69,75.98,person
350,4,279.94,386.61,28.06,83.72,person
350,16,821.48,304.9,9.01,32.78,person
351,1,316.84,394.3,21.5,75.35,person
351,4,279.96,386.63,28.04,83.69,person
351,16,821.46,304.91,9.07,32.8,person
352,1,316.88,394.33,21.3,74.92,person
352,4,279.95,386.64,28.04,83.67,person
352,16,821.43,304.9,9.13,32.81,person
353,1,316.92,394.32,21.18,74.81,person
353,4,279.95,386.66,28.03,83.64,person
353,16,821.4,304.91,9.17,32.8,person
354,1,317,394.39,21.08,74.72,person
354,4,279.95,386.66,28.02,83.64,person
354,16,821.38,304.91,9.21,32.8,person
355,1,317.05,394.42,21,74.68,person
355,4,279.95,386.66,28.02,83.64,person
355,16,821.36,304.92,9.25,32.8,person
356,1,317.03,394.42,20.95,74.62,person
356,4,279.96,386.64,28.07,83.79,person
356,16,821.34,304.91,9.28,32.81,person
357,1,317,394.43,20.95,74.8,person
357,4,279.98,386.62,28.11,83.9,person
357,16,821.33,304.91,9.32,32.81,person
358,1,316.99,394.44,20.89,74.68,person
358,4,279.97,386.62,28.12,83.92,person
358,16,821.43,304.79,9.34,32.83,person
359,1,316.9,394.43,20.86,74.58,person
359,4,279.98,386.62,28.15,84,person
359,16,821.46,304.71,9.38,32.89,person
360,1,316.88,394.48,20.86,74.54,person
360,4,279.97,386.59,28.2,84.1,person
360,16,821.41,304.7,9.42,32.97,person
361,1,316.88,394.49,20.86,74.54,person
361,4,279.96,386.57,28.23,84.13,person
361,16,821.38,304.69,9.44,33.01,person
362,1,316.89,394.59,20.85,74.36,person
362,4,280.15,386.51,28.23,84.13,person
362,16,821.75,305.52,9.08,32.21,person
363,1,316.95,394.71,20.82,74.1,person
363,4,280.23,386.62,28.19,83.98,person
363,16,821.95,305.84,8.87,31.94,person
364,1,316.96,394.75,20.84,74.01,person
364,4,280.25,386.66,28.18,83.92,person
364,16,822.06,305.95,8.72,31.84,person
365,1,316.92,394.77,20.89,73.99,person
365,4,280.24,386.67,28.17,83.92,person
365,16,822.13,305.99,8.61,31.8,person
366,1,316.89,394.76,20.93,73.99,person
366,4,280.23,386.67,28.17,83.92,person
366,16,822.18,306.01,8.51,31.79,person
367,1,316.59,394.11,21.41,75.59,person
367,4,280.17,386.68,28.13,83.9,person
367,16,821.8,305.27,8.67,32.43,person
368,1,316.45,393.84,21.62,76.22,person
368,4,280.14,386.6,28.13,83.97,person
368,16,821.66,304.99,8.73,32.68,person
369,1,316.39,393.72,21.72,76.48,person
369,4,280.14,386.54,28.13,84.03,person
369,16,821.62,304.87,8.75,32.78,person
370,1,316.05,393.56,21.69,76.55,person
370,4,280.15,386.51,28.13,84.06,person
370,16,821.6,304.82,8.77,32.83,person
371,1,315.83,393.47,21.68,76.7,person
371,4,280.15,386.51,28.12,84.04,person
371,16,821.59,304.8,8.77,32.85,person
372,1,315.77,393.42,21.65,76.77,person
372,4,280.16,386.49,28.12,84.07,person
372,16,821.59,304.79,8.77,32.86,person
373,1,315.83,393.44,21.57,76.62,person
373,4,280.15,386.5,28.08,83.97,person
373,16,821.59,304.78,8.77,32.86,person
374,1,315.85,393.43,21.52,76.57,person
374,4,280.15,386.5,28.07,83.93,person
374,16,821.59,304.78,8.77,32.86,person
375,1,315.86,393.51,21.45,76.4,person
375,4,280.14,386.55,28.03,83.84,person
375,16,821.59,304.77,8.77,32.87,person
376,1,316.2,393.63,21.51,76.46,person
376,4,280.13,386.56,28,83.81,person
376,16,821.59,304.77,8.77,32.87,person
377,1,316.32,393.67,21.55,76.48,person
377,4,280.14,386.56,27.98,83.79,person
377,16,821.59,304.77,8.77,32.87,person
378,1,316.24,394.16,21.59,76.61,person
378,4,280.13,386.59,27.96,83.76,person
378,16,821.59,304.76,8.78,32.89,person
379,1,316.07,393.91,21.49,76.39,person
379,4,280.15,386.59,27.97,83.79,person
